"filename", "language", "HTML", "Markdown", "XML", "JavaScript", "CSS", "comment", "blank", "total"
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\africanProverbs.css", "CSS", 0, 0, 0, 0, 318, 26, 66, 410
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\africanQuotes.css", "CSS", 0, 0, 0, 0, 318, 26, 66, 410
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\africanUniversities.css", "CSS", 0, 0, 0, 0, 318, 26, 66, 410
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\africanWriters.css", "CSS", 0, 0, 0, 0, 318, 26, 66, 410
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\afrotadaShop.css", "CSS", 0, 0, 0, 0, 314, 26, 65, 405
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\algeria.css", "CSS", 0, 0, 0, 0, 551, 26, 122, 699
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\angola.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\angolanNaturalResources.css", "CSS", 0, 0, 0, 0, 335, 26, 76, 437
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\benin.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\botswana.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\burkinaFaso.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\burundi.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\cameroon.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\capeVerde.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\centralAfricanRepublic.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\chad.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\comingSoon.css", "CSS", 0, 0, 0, 0, 380, 26, 80, 486
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\comoros.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\contactUs.css", "CSS", 0, 0, 0, 0, 435, 26, 83, 544
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\cookiePolicy.css", "CSS", 0, 0, 0, 0, 341, 26, 68, 435
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\cotedivoire.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\djibouti.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\drCongo.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\egypt.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\equatorialGuinea.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\eritrea.css", "CSS", 0, 0, 0, 0, 432, 30, 92, 554
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\eswatini.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\ethiopia.css", "CSS", 0, 0, 0, 0, 551, 26, 122, 699
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\gabon.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\gambia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\ghana.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\guinea.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\guineaBissau.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\homepage.css", "CSS", 0, 0, 0, 0, 706, 24, 160, 890
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\kenya.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\lesotho.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\liberia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\libya.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\madagascar.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\malawi.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\mali.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\mauritania.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\mauritius.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\morocco.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\mozambique.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\namibia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\niger.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\nigeria.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\nigerianBooks.css", "CSS", 0, 0, 0, 0, 410, 26, 83, 519
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\privacyPolicy.css", "CSS", 0, 0, 0, 0, 396, 26, 80, 502
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\republicOfCongo.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\resources.css", "CSS", 0, 0, 0, 0, 552, 26, 121, 699
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\resourcesByCountry.css", "CSS", 0, 0, 0, 0, 259, 26, 65, 350
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\rwanda.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\saoTomeAndPrincipe.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\senegal.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\seychelles.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\sierraLeone.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\somalia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\southAfrica.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\southSudan.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\sudan.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\tanzania.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\termsOfUse.css", "CSS", 0, 0, 0, 0, 363, 26, 74, 463
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\togo.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\tunisia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\uganda.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\volunteer.css", "CSS", 0, 0, 0, 0, 446, 26, 84, 556
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\zambia.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\css\zimbabwe.css", "CSS", 0, 0, 0, 0, 551, 26, 121, 698
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\dist\main.dev.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djibouti.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\djiboutiWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongo.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\drCongoWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egypt.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptFood.html", "HTML", 76, 0, 0, 0, 0, 8, 2, 86
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\egyptWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuinea.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\equatorialGuineaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritrea.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaBooks.html", "HTML", 150, 0, 0, 0, 0, 16, 4, 170
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 3, 86
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eritreaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatini.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\eswatiniWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopia.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\ethiopiaWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabon.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonUniversities.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gabonWriters.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambia.html", "HTML", 157, 0, 0, 0, 0, 8, 3, 168
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaBooks.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaCulture.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaDocumentaries.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaFood.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaHistoricalSites.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaNaturalResources.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaPodcasts.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaPoets.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaProverbs.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
"c:\Users\OlabayoBalogun\Documents\GitHub\AfroTada new website code\gambiaQuotes.html", "HTML", 75, 0, 0, 0, 0, 8, 2, 85
